,comment,rating,blind,is_deleted,menu_items,level,menu_summary,like_count,is_mine_review,phone,rating_quantity,rating_taste,is_mine_like,rating_delivery,clean,time,review_images,nickname,id,is_menu_visible,owner_reply,owner_reply.comment,owner_reply.created_at,owner_reply.id
64,"솔직히 bhc 연경점이 제일 맛있어요!
진짜 매일 먹고싶어요!
아이들도 너~~~~무 좋아하구요!
맛초킹 바삭바삭 소스도 적당하구
사장님~ 진짜 맛있게  잘 먹었습니다.
항상 번창하세요!",5,False,False,,1,맛초킹＋치즈볼/1(변경&추가(뿌링 치즈볼로 변경)),0,False,ks**,5,5,False,4.0,True,2020-09-13 19:05:01,"[{'full': 'https://rev-static.yogiyo.co.kr/f7de26294807ab07c35039963394e882.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/f7de26294807ab07c35039963394e882_tn.jpg'}]",ks**,31687289,True,,,,
65,닭이 통통하고 뿌링클 가루도 많이 뿌려주신 것 같아요 짱맛,5,False,False,,1,뿌링클＋뿌링치즈볼/1(옵션(콜라1.25L)),0,False,so**,5,5,False,5.0,True,2020-09-10 12:59:40,[],so**,31503528,True,,,,
66,"불맛이 느껴지는 맛~ 배달이 빨랐어요! 매운 거 잘 못 먹는 사람에게는 많이 맵고, 매운 거 좋아하는 사람에게는 많이 맵지 않았어요",5,False,False,,1,양념맵소킹/1,0,False,qo**,5,5,False,5.0,True,2020-09-07 16:07:58,[],qo**,31368439,True,,,,
67,항상 맛있게 먹고 있어요,4,False,False,,5,골드킹 순살/1(디저트(빨간소떡)),0,False,wi**,4,4,False,5.0,True,2020-09-04 13:32:13,[],wi**,31182112,True,,,,
68,"연경bhc는 맛있네요 
치즈볼 따뜻하게 주셔서 맛있게 먹었어요 
허겁지겁 먹다보니 사진을 못찍어서 중간에 찰칵~
또 시킬예정이요",5,False,False,,1,골드킹＋치즈볼/1,0,False,u0**,4,5,False,5.0,True,2020-08-29 21:05:41,"[{'full': 'https://rev-static.yogiyo.co.kr/e0c9e5847211555a00f073e907ecfc98.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/e0c9e5847211555a00f073e907ecfc98_tn.jpg'}]",u0**,30889024,True,,,,
69,오랜만에 뿌링클 먹었는데 역시 맛있어요 특히 다른 지점보다 항상 으뜸이에유 ㅎㅎㅎ 그리고 예쁘게 담아주셔서 보기에도 좋아요,5,False,False,,1,뿌링클 윙/1,0,False,n9**,5,5,False,5.0,True,2020-08-25 18:19:08,"[{'full': 'https://rev-static.yogiyo.co.kr/dfcdc64d1b96a80d35fa86b3ee6ddda3.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/dfcdc64d1b96a80d35fa86b3ee6ddda3_tn.jpg'}]",n9**,30662451,True,,,,
70,잘먹었습니다 친절하시네요,5,False,False,,3,골드킹 순살/1,0,False,sk**,5,5,False,5.0,True,2020-08-23 17:52:08,[],sk**,30554557,True,,,,
71,최고에요ㅎㅎ맛있어요,5,False,False,,1,뿌링맵소킹 스틱＋치즈볼/1(변경&추가(뿌링 치즈볼로 변경)),0,False,ls**,5,5,False,5.0,True,2020-08-23 13:32:09,[],ls**,30533976,True,,,,
72,"너무 맵내요.
....",4,False,False,,2,양념맵소킹＋치즈볼/1(옵션(치킨무)),0,False,aj**,4,3,False,4.0,True,2020-08-23 13:12:33,"[{'full': 'https://rev-static.yogiyo.co.kr/b1a458d210696e9bf7dd0ae890695d62.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/b1a458d210696e9bf7dd0ae890695d62_tn.jpg'}]",aj**,30532582,True,,,,
73,다들 맵다고해서 걱정했는데 괜찮게 매웠어요 양념도 맛있고 치킨도 바삭해서 좋았어요,5,False,False,,3,양념맵소킹/1,2,False,ji**,5,5,False,5.0,True,2020-08-12 15:27:46,[],ji**,30015477,True,,,,
74,"맵긴 진짜 맵네요 먹다가 저세상갛뻔햇어요
덜매운맛 나오면 좋겟슴다",5,False,False,,2,뿌링맵소킹 콤보/1,0,False,my**,5,5,False,5.0,True,2020-08-09 23:02:38,[],my**,29912746,True,,,,
75,"스틱 원래 11개인가요?ㄷㄷ

양 많네요",5,False,False,,3,양념맵소킹 스틱/1,0,False,bi**,5,5,False,5.0,True,2020-08-08 15:13:57,[],bi**,29819634,True,,,,
76,잘 먹었습니다. 신메뉴 제 취저네요.,5,False,False,,1,양념맵소킹/1(디저트(뿌링소떡)),0,False,ls**,5,5,False,5.0,True,2020-08-08 11:11:52,[],ls**,29808649,True,,,,
77,"맛나는데, 양이 아쉬움...",4,False,False,,2,"양념맵소킹 윙/1(디저트(달콤바삭치즈볼),옵션(치킨무))",0,False,aj**,3,4,False,4.0,True,2020-08-07 20:08:35,"[{'full': 'https://rev-static.yogiyo.co.kr/00a0611a385e8a39544f9480626f0ecc.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/00a0611a385e8a39544f9480626f0ecc_tn.jpg'}]",aj**,29788487,True,,,,
78,"비오는 날인데도 배달 빨랐고 
치킨도 따뜻하고 최고 였어요
음 신메뉴 맵소킹은 매우면서도 마냥 맵기만하지 않고 풍미가 있고 끝맛에 불향이 느껴지면서 먹으면서도 계속 먹고싶은 맛
밥하고 먹어도 좋을것 같아요
역시 믿고 먹는 bhc 연경점 👍 👍👍 👍 👍",5,False,False,,1,양념맵소킹/1,1,False,kt**,5,5,False,5.0,True,2020-08-07 18:12:20,[],kt**,29780318,True,,,,
79,핫후라이드 치즈볼 조합 최고에요 돌아서면 생각나는 맛이라 항상 이 치킨이 먹고싶어요 bhc 최고!! 핫후라이드 최고!!!!,5,False,False,,1,핫후라이드/1,1,False,ji**,5,5,False,5.0,True,2020-08-04 12:01:58,[],ji**,29640437,True,,,,
80,bhc 연경점 치킨은 타 치킨집이나 다른 지점 bhc보다 월등히 맛있어요 특히 핫후라이드 최고에요,5,False,False,,1,핫후라이드＋치즈볼/1,2,False,ji**,5,5,False,5.0,True,2020-08-04 11:59:25,[],ji**,29640377,True,,,,
81,"행사 기간에 시켰는데 배달이 20분만에 왔네요!!
닭 상태도 아주 좋아요
여태 먹어본 치하오 중에 가장 맛있었습니당
고추가 많아서 좋았어요~",5,False,False,,1,치하오/1,2,False,wj**,5,5,False,5.0,True,2020-07-31 18:05:33,"[{'full': 'https://rev-static.yogiyo.co.kr/f60c41964cd958642bb8defb5acf2281.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/f60c41964cd958642bb8defb5acf2281_tn.jpg'}, {'full': 'https://rev-static.yogiyo.co.kr/5fa6a3bce0061a3a7b9bb366a8616676.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/5fa6a3bce0061a3a7b9bb366a8616676_tn.jpg'}]",wj**,29461969,True,,,,
82,"골드킹 처음 먹었는데 단짠단짠 하면서 어린 아기들이 먹기엔 약간 화~한 느낌이 있어요~~ 5살 애는 약간 맵다 하고 7살애는 맵단말 안하네요 ^^ 반찬이 없어서 치킨시켜서 밥 먹는데 
애들도 잘먹고 어른도 맛있어요 ㅋㅋ
배달이 초스피드 입니다~^^",5,False,False,,1,골드킹/1,2,False,wl**,5,5,False,5.0,True,2020-07-30 20:05:48,"[{'full': 'https://rev-static.yogiyo.co.kr/d3becbd1664cf87a3386c1fa97b06553.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/d3becbd1664cf87a3386c1fa97b06553_tn.jpg'}]",wl**,29426770,True,,,,
83,👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,5,False,False,,4,뿌링클/1,0,False,mi**,5,5,False,5.0,True,2020-07-28 15:47:16,[],mi**,29332999,True,,,,
84,"목요일에 먹었는데 이제서야 쓰네요 ㅠㅠ
bhc는 연경점이 최고입니다!!!!!
깔끔하고 뿌링클 맛집입니다👏",5,False,False,,1,뿌링클 콤보＋치즈볼/1,2,False,lj**,5,5,False,5.0,True,2020-07-25 16:52:34,"[{'full': 'https://rev-static.yogiyo.co.kr/5da23bfa645bcb9bf8032f6d6df98bb2.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/5da23bfa645bcb9bf8032f6d6df98bb2_tn.jpg'}]",lj**,29201032,True,,,,
85,처음시켜먹었는데 교촌보다는 맛도 조금부족하고 양념을 골고루 바르지 못한거같지만 그런대로 먹을만하다 매운정도는 보통이다 고추가 들어있는건 좋은거같다,3,False,False,,1,레드킹 콤보/1,0,False,sk**,3,3,False,4.0,True,2020-07-23 19:15:33,"[{'full': 'https://rev-static.yogiyo.co.kr/ea291aad0433b98e6eed242b3fcc347e.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/ea291aad0433b98e6eed242b3fcc347e_tn.jpg'}]",sk**,29123031,True,,,,
86,항상 배달도 빠름~ 핫후 넘맛잇어요!!!,5,False,False,,1,핫후라이드/1,1,False,mi**,5,5,False,5.0,True,2020-07-21 23:00:56,"[{'full': 'https://rev-static.yogiyo.co.kr/cbc35479d66554b552c63852ce8bbe2b.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/cbc35479d66554b552c63852ce8bbe2b_tn.jpg'}]",mi**,29052692,True,,,,
87,너무 허겁지겁 먹어서 사진이 없습니다. 튀김옷이 얇아서 좋았습니다. 양도 괜찮았고 맛있었어요. 감사합니다.,4,False,False,,2,"바삭클/1(디저트(케이준프라이),옵션(콜라1.25L))",1,False,me**,4,4,False,5.0,True,2020-07-17 06:11:57,[],me**,28843971,True,,,,
88,맛있게 잘 먹었습니다,5,False,False,,3,맛초킹 콤보＋치즈볼/1(변경&추가(뿌링 치즈볼로 변경)),0,False,lo**,5,5,False,5.0,True,2020-07-12 16:04:10,[],lo**,28654298,True,,,,
89,넘맛잇어요~매번배달도 빨랏고~ 후다닥먹느라 사진을못찍엇네요~다음엔 꼭사진찍어야겟어요ㅋㅋ,5,False,False,,1,"바삭클/1,핫후라이드/1",0,False,mi**,5,5,False,5.0,True,2020-06-30 18:18:11,[],mi**,28176955,True,,,,
90,맛있고 배달도 빨라요,4,False,False,,2,맛초킹순살/1(추가메뉴(빨간소떡)),0,False,wi**,3,5,False,5.0,True,2020-06-27 18:16:34,[],wi**,28051955,True,,,,
91,짱마싯음 ㅎㅎ굿굿ㅎ,5,False,False,,3,골드킹 콤보/1,0,False,po**,5,5,False,5.0,True,2020-06-26 21:17:22,[],po**,28021640,True,,,,
92,지금까지 먹어본 곳 중에서 가루 최고로 많이 뿌려준 곳입니다. 따끈따끈하게 잘 먹었습니다^^ 뿌링클 맛집 인정!,5,False,False,,1,뿌링클＋뿌링치즈볼/1,1,False,rb**,5,5,False,5.0,True,2020-06-23 20:51:15,"[{'full': 'https://rev-static.yogiyo.co.kr/42c2ccf44383da847d77a24791b57953.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/42c2ccf44383da847d77a24791b57953_tn.jpg'}]",rb**,27906070,True,,,,
93,👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,5,False,False,,3,뿌링클/1(추가메뉴(콜라1.25L)),0,False,mi**,5,5,False,5.0,True,2020-06-20 19:26:23,[],mi**,27773062,True,,,,
94,핫후 대맛있어요 ㅎㅎ,5,False,False,,3,핫후라이드/1,0,False,po**,5,5,False,5.0,True,2020-06-20 16:46:12,[],po**,27763573,True,,,,
95,핫후핫후~너무맛있어용,5,False,False,,1,핫후라이드/1(추가메뉴(콜라1.25L)),1,False,fa**,5,5,False,5.0,True,2020-06-17 22:29:34,"[{'full': 'https://rev-static.yogiyo.co.kr/dbadd5472ba4157c7759212090adfbeb.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/dbadd5472ba4157c7759212090adfbeb_tn.jpg'}]",fa**,27661769,True,,,,
96,사진은 예전에먹은거지만ㅋㅋ 맛있어요~,5,False,False,,5,골드킹 콤보＋치즈볼/1,0,False,le**,5,5,False,5.0,True,2020-06-16 19:52:55,"[{'full': 'https://rev-static.yogiyo.co.kr/e8767035fc4aa2189bdf0b3fff92bd5c.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/e8767035fc4aa2189bdf0b3fff92bd5c_tn.jpg'}]",le**,27615501,True,,,,
97,동네마다 튀김색깔이 조금차이나네요 주말이라서 이해해요 양념은 처음먹어봅니다.달아요배덜오신분친절하세요.,4,False,False,,1,후라이드 반／양념 반/1,0,False,ky**,4,3,False,5.0,True,2020-06-13 18:39:59,"[{'full': 'https://rev-static.yogiyo.co.kr/d5997734cea8b8d6c534d919dd94f5ec.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/d5997734cea8b8d6c534d919dd94f5ec_tn.jpg'}]",ky**,27477907,True,,,,
98,뿌링클은 항상 맛있죠~ 배달 빠르네요.,5,False,False,,2,뿌링클순살/1,0,False,ga**,5,5,False,5.0,True,2020-06-10 18:25:35,"[{'full': 'https://rev-static.yogiyo.co.kr/c120db3ea691bb4497f6221c79e07f37.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/c120db3ea691bb4497f6221c79e07f37_tn.jpg'}]",ga**,27350006,True,,,,
99,맛있네요 잘 먹었슴니더~~,5,False,False,,1,뿌링클/1(추가메뉴(콜라1.25L)),0,False,ba**,5,5,False,5.0,True,2020-05-31 20:17:09,[],ba**,26972761,True,,"고객님 고맙습니다 
자주 애용해주세요",2020-06-02 20:03:36,8627829.0
100,양이 적어요 맛은 굿,5,False,False,,4,"뿌링클 콤보＋치즈볼/1(추가메뉴(뿌링뿌링소스,뿌링소떡,뿌링치즈볼))",0,False,jh**,4,5,False,5.0,True,2020-05-29 17:30:53,[],jh**,26870741,True,,"고객님 만족을 드리지못해 죄송합니다 
닭다리 손질할때 작은건 최대한 걸러내는데
앞으로 기준을 더 깐깐히해서 만족을 드릴수 있도록 하겠겠습니다 감사합니다 ",2020-05-31 19:52:54,8589981.0
101,"맛있습니다. 
순살로 시키는걸 깜빡해서 그냥 먹었는데 
튀김옷도 쫀득하니 맛있네요. 
최근 먹어본 맛초킹 중에 제일 좋았습니다.",5,False,False,,1,맛초킹/1,0,False,wo**,5,5,False,5.0,True,2020-05-29 10:49:31,[],wo**,26858750,True,,"고객님 고맙습니다 
칭찬에 힘이 납니다^^",2020-05-31 16:54:23,8586997.0
102,맛잇어요^^ 먹고돌아서면또먹고싶은^^,5,False,False,,3,골드킹 윙/1(추가메뉴(케이준프라이)),0,False,dl**,5,5,False,5.0,True,2020-05-28 22:15:43,[],dl**,26850568,True,,"고객님 고맙습니다 
자주 애용해주세요
",2020-05-31 17:01:09,8587077.0
103,냠냠남 맛나네요 와우,5,False,False,,1,양념치킨/1(추가메뉴(콜라1.25L)),0,False,su**,4,4,False,4.0,True,2020-05-19 15:16:22,[],su**,26485492,True,,"고객님~
맛,양,배달 만족하실때까지 더욱 노력하겠습니다.
감사합니다~",2020-05-20 18:05:01,8403069.0
104,맛있는데 양이 적어서 아쉬워요~~,4,False,False,,1,골드킹 콤보/1,0,False,li**,3,5,False,5.0,True,2020-05-07 20:06:24,[],li**,25986046,True,,"고객님, 양이 적어서 아쉬우셨군요.
콤보는 한마리에 비해 뼈가 많아서 그렇게 느끼셨을것 같아요. 다음번엔 골드킹 한마리를 추천드려요~",2020-05-08 13:22:31,8176869.0
105,항상 변함없는 맛 좋습니다. 짱입니다,5,False,False,,2,후라이드 반／양념 반/1,0,False,en**,5,5,False,5.0,True,2020-05-06 19:32:37,[],en**,25949587,True,,"고객님, 감사합니다 
항상 열심히 하겠습니다~",2020-05-07 15:34:54,8162367.0
106,사장님이 친절하시고 맛도 좋아요,5,False,False,,3,"후라이드 콤보/1,소주/1",0,False,ju**,5,5,False,5.0,True,2020-05-06 19:11:06,[],ju**,25948374,True,,"고객님, 감사합니다 
항상 열심히 하겠습니다~",2020-05-07 15:33:58,8162340.0
107,"전에 보다 오랴된 기름에 튀긴 것 같았음.. 맛이나 색을 보아.. 이 전에는 반짝거렸는데ㅠㅠ
닭은 신선해요!",4,False,False,,1,골드킹 콤보/1,0,False,uo**,3,2,False,4.0,True,2020-05-04 12:53:19,[],uo**,25846454,True,,고객님 우선 만족을 드리지 못하여 죄송하다는 말씀 드립니다  하지만 절대 오래된기름은 아닙니다  기름은 수시로 맛도보고 산가(산도)측정하여 엄격히  관리하고 있습니다 색깔의 차이는 마치 참기름을 볶아서 짜면 짙은색의 기름이 나오는것처럼 뜨거운열에의해 색이 변하게되는 겁니다  그래서 기름을 갈자마자 튀기면 너무 하얗고 기름을 갈기 직전 튀김옷 색깔은 거무스룸하게 찐합니다  기름이 오래되면 쩐내도 나고 수분도 없어 닭도 푸석해집니다  양심적으로 관리하고 아울러 보다 더 만족을 드리도록 노력하겠습니다^^ ,2020-05-06 14:46:19,8142825.0
108,"리뷰가 늦었지만 맛초킹도 맛있어요~!! 닭냄새도 안나고 바삭하니 좋아요
오늘도 시킬랬는데 아직 오픈전이길래 다른지점으로 시켰는데..연경점이 치킨맛집이란걸 다시 깨닫게됨",5,False,False,,2,맛초킹 윙/1(추가메뉴(뿌링치즈볼)),0,False,ho**,5,5,False,5.0,True,2020-05-01 13:29:01,[],ho**,25719479,True,,"고객님, 멋진 리뷰 감사드려요~
맛, 빠른배달, 청결, 친절... 항상 신경쓰는 
bhc가 되겠습니다^^
",2020-05-04 11:15:10,8105481.0
109,시간 잘지켜주셨네용,5,False,False,,1,후라이드/1,0,False,gi**,5,5,False,5.0,True,2020-04-26 23:24:05,[],gi**,25556829,True,,"고객님~
맛있는 치킨, 빠른배달을 위해 계속
노력하는 bhc되겠습니다.
고맙습니다 ~",2020-04-27 11:19:10,7984596.0
110,"조금 식긴 했는데 배달도 빠르고 맛있게 잘 먹었어요~
양념이 다른지점보다 더 맛있는것 같아용!",5,False,False,,2,후라이드 반／양념 반/1(추가메뉴(달콤바삭치즈볼)),0,False,sk**,5,5,False,5.0,True,2020-04-25 21:10:35,"[{'full': 'https://rev-static.yogiyo.co.kr/31e65c1201a7608a814e1ce3250de774.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/31e65c1201a7608a814e1ce3250de774_tn.jpg'}]",sk**,25496971,True,,"고객님, 치킨이 식었다니 죄송합니다.
양념소스를 냉장보관하여 차가운 소스가 치킨에 버무려지다보니 치킨이 식었나 봅니다. 
항상 고민하던 문제였는데 고객님께서 짚어주시니 정신이 번쩍듭니다. 좋은방법을 고민하여 개선하겠습니다^^

",2020-04-27 11:15:01,7984499.0
111,뿌링클 맛있어요~bbb,5,False,False,,2,"뿌링클 콤보/1(추가메뉴(뿌링치즈볼)),케이준프라이/1",0,False,ho**,5,5,False,5.0,True,2020-04-25 16:29:17,"[{'full': 'https://rev-static.yogiyo.co.kr/bcb9883c0d24954c9381b0454a059aec.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/bcb9883c0d24954c9381b0454a059aec_tn.jpg'}]",ho**,25477223,True,,"고객님 고맙습니다
bhc의 베스트 뿌링클 맛있게 드시고
행복하세요~


",2020-04-27 11:06:40,7984335.0
112,소스가 빠졌네요.~^^,3,False,False,,0,맛초킹 콤보＋치즈볼/1,0,False,   손,3,3,False,3.0,True,2020-04-21 20:08:45,[],손님,25314132,True,,"고객님~
원하는 메뉴가 아니었는데 맛있게 드셨는지
마음이 쓰였습니다.
뿌링클에는 기본 소스가 나가는데 맛초킹에는 같이 나가는 소스는 없답니다.
소중한 리뷰 감사드리고 다음번 메뉴도 정성을 담아 조리하여 드리겠습니다^^ 
감사합니다~~",2020-04-22 15:55:05,7895936.0
113,"배달하신 분도 친절하시구요~
맛도 깔끔하니 좋습니다~^^",5,False,False,,1,후라이드 콤보/1,0,False,ju**,5,5,False,5.0,True,2020-04-19 19:56:42,[],ju**,25220898,True,,"고객님 고맙습니다.
항상 신선한 튀김을 위해 다방면으로 
노력하고 있는데 알아봐 주시니 영광입니다.
더욱 발전하는 bhc 되겠습니다.",2020-04-21 17:31:46,7875116.0
114,골드킹콤보 처음 시켜먹는데 달달하니 맛있네요~~,4,False,False,,2,골드킹 콤보/1,0,False,lh**,4,4,False,4.0,True,2020-04-19 18:51:33,"[{'full': 'https://rev-static.yogiyo.co.kr/a75ecb370dd0dc694e0e3eab72e3eaff.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/a75ecb370dd0dc694e0e3eab72e3eaff_tn.jpg'}]",lh**,25214515,True,,"고객님 bhc를 찾아주셔서 감사드립니다.
별점 5점 받을 수 있게 더욱 노력하겠습니다.",2020-04-21 17:29:21,7875035.0
115,매우 맛있습니다.최고,5,False,False,,3,골드킹 콤보/1(추가메뉴(뿌링뿌링소스)),0,False,sk**,5,5,False,5.0,True,2020-04-18 21:27:42,[],sk**,25171493,True,,"고객님 감사드립니다.
요즘 골드킹 메뉴가 단짠단짠하니 
인기가 좋습니다. 맵지않아 아이들도 좋아하지요.
많이 찾아주시고 
항상 노력하는 bhc가 되겠습니다.",2020-04-21 17:27:29,7874968.0
116,윙한마리 6살딸혼자 다먹을정도예요,5,False,False,,1,골드킹 윙/2,0,False,dl**,5,5,False,5.0,True,2020-04-13 16:36:08,[],dl**,24924898,True,,"고객님~
따님이 골드킹윙을 정말 좋아하나 봅니다.
그저 감사합니다^^
더욱 노력하겠습니다. bhc를 더욱더 사랑해주세요^^",2020-04-14 18:54:54,7741062.0
117,딸이 너무좋아해서 자주시키는데 맛잇어요^^,5,False,False,,1,골드킹 윙/1,0,False,dl**,5,5,False,5.0,True,2020-04-13 16:35:39,[],dl**,24924872,True,,"고객님 고맙습니다.
따님이 골드킹 윙을 좋아한다니 입맛이 보통이 아닌것 같습니다^^ 더욱 맛있도록 노력하겠습니다.",2020-04-14 18:30:54,7740710.0
118,"맛있어요!
연경에 BHC가 생겨서 좋아요",5,False,False,,1,양념치킨/1(추가메뉴(콜라1.25L)),0,False,gg**,5,5,False,5.0,True,2020-04-12 17:36:56,"[{'full': 'https://rev-static.yogiyo.co.kr/9da9b90afb956039290bb36afe630dd3.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/9da9b90afb956039290bb36afe630dd3_tn.jpg'}]",gg**,24879973,True,,"고객님~
양념치킨을 버무릴때 깨지는 부분이 있었을텐데 아낌없는 칭찬을 해주셔서 감사드려요.
항상 열심히 하겠습니다.",2020-04-14 18:28:15,7740651.0
119,맛도 배달도 좋아요 잘 먹었습니다,5,False,False,,1,골드킹 콤보/1,0,False,ad**,5,5,False,5.0,True,2020-04-11 21:32:15,[],ad**,24842459,True,,"고객님 고맙습니다^^ 
골드킹 콤보 최고의 점수를 주셨네요.
항상 열심히 하는 bhc가 되겠습니다.",2020-04-14 18:25:39,7740595.0
120,핫후라이드 약간 매콤하니 맛있어요~! 뿌링치즈볼도 존맛,5,False,False,,2,핫후라이드/1(추가메뉴(뿌링치즈볼)),0,False,ho**,5,5,False,5.0,True,2020-04-07 20:05:25,"[{'full': 'https://rev-static.yogiyo.co.kr/5179276fc87d1a6899da36bf972a32da.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/5179276fc87d1a6899da36bf972a32da_tn.jpg'}]",ho**,24657521,True,,"고객님 
핫후라이드에 대한 소중한 리뷰 감사합니다 
",2020-04-08 18:44:59,7624223.0
121,느끼하지도 않고 맛있어요 뿌링클맛집👍👍👍,5,False,False,,1,뿌링클 윙/1,0,False,ho**,5,5,False,5.0,True,2020-04-04 17:29:41,"[{'full': 'https://rev-static.yogiyo.co.kr/d0106b2560cf85fec8aa213c4bf96b35.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/d0106b2560cf85fec8aa213c4bf96b35_tn.jpg'}]",ho**,24503236,True,,"고객님 감사합니다^^
우리 고객님은 뿌링클 윙을  좋아하시는군요
뿌링시즈닝 앞으로도 많이 뿌려드릴게요~",2020-04-05 01:26:11,7544488.0
122,뿌링클 가루 많이 뿌려줘서 좋았어요 존맛존맛👍👍👍,5,False,False,,1,"뿌링클 윙/1(추가메뉴(케이준프라이,뿌링치즈볼))",0,False,ho**,5,5,False,5.0,True,2020-04-03 16:53:25,[],ho**,24456110,True,,"고객님 고맙습니다 
뿌링가루 많은게 좋으시면 요청사항란에 언제든 적어 주시면 됩니다",2020-04-04 13:25:29,7530026.0
123,"후라이드맛나게먹었어요
양념은좀매웠지만맛있게먹었답니다",4,False,False,,1,"후라이드/1,매운맛양념치킨/1",1,False,yo**,3,4,False,4.0,True,2020-04-01 06:33:53,[],yo**,24361492,True,,"고객님 감사합니다.
매운맛양념이 고객님께 좀 매웠나봅니다.
요즘 잘 나가는 골드킹은 단짠단짠 하니
꼭 드셔보시길 추천드립니다~",2020-04-01 15:33:31,7471857.0
124,튀김옷이 얇다고해서 시켜봤는데 마싯어요,5,False,False,,1,바삭클/1(추가메뉴(콜라1.25L)),0,False,fa**,5,5,False,5.0,True,2020-03-29 21:15:36,"[{'full': 'https://rev-static.yogiyo.co.kr/bbc10f5d6e20344541978610ed390d84.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/bbc10f5d6e20344541978610ed390d84_tn.jpg'}]",fa**,24268930,True,,"고객님 감사합니다.
바삭클은 후라이드의 컬 없이 바삭하게 
드실수 있는 치킨입니다. 
저도 개인적으로 좋아하는 메뉴이죠^^
앞으로도 bhc사랑해 주세요~",2020-04-01 15:36:00,7471889.0
125,맛있어요 핫치킨 핫치킨,5,False,False,,2,핫후라이드/1,0,False,ji**,5,5,False,5.0,True,2020-03-27 18:52:53,[],ji**,24155342,True,,"고객님 고맙습니다 
매운거 좋아하시면 핫후라이드죠
너무 맵다면 요청사항에 '덜 맵게'적어주세요",2020-03-28 11:40:24,7388013.0
126,배달도 빠르고 맛있엉ㅅ,5,False,False,,1,뿌링클/1,0,False,n1**,5,5,False,5.0,True,2020-03-26 18:34:36,"[{'full': 'https://rev-static.yogiyo.co.kr/6cc74281749a38b219168657dc5d4aa6.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/6cc74281749a38b219168657dc5d4aa6_tn.jpg'}]",n1**,24113038,True,,"고객님 고맙습니다^^ 
항상 열심히 하겠습니다 ~~",2020-03-27 14:41:45,7372943.0
127,본가에서 시켜먹고 넘 맛있어서 주문했는데 역시 맛있어요 제 기준 bhc에서 뿌링클에 대적할만한 강력한 치킨은 골드킹입니다 ~~ 당분간 이것만 먹을듯요 ㅎㅎ,5,False,False,,1,골드킹 윙/1,0,False,n9**,5,5,False,5.0,True,2020-03-20 17:41:16,"[{'full': 'https://rev-static.yogiyo.co.kr/9dc84d75cd8a49f4638a45304056756b.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/9dc84d75cd8a49f4638a45304056756b_tn.jpg'}]",n9**,23858095,True,,"고객님 고맙습니다~
저도 뿌링클을 좋아하지만 골드킹 시리즈도 
참 좋아합니다^^ 달콤 짭잘 바삭한게 딱 제 취향이에요. 아마 다들 그렇게 느끼시지 않을까합니다.
bhc많이 애용해주세요~~

",2020-03-24 16:55:53,7323714.0
128,"정말 맛있습니다!
bhc 후라이드 처음 먹어봤는데, 
후라이드가 이렇게 맛있는 치킨이라니..
양념도 번갈아 먹으니 더욱 맛있었습니다
또 먹고 싶네요 ~ bb",5,False,False,,1,후라이드 반／양념 반/1,0,False,wl**,5,5,False,5.0,True,2020-03-17 13:12:47,"[{'full': 'https://rev-static.yogiyo.co.kr/dd46340d7709f41b0ef275a198c03104.jpg', 'thumb': 'https://rev-static.yogiyo.co.kr/dd46340d7709f41b0ef275a198c03104_tn.jpg'}]",wl**,23732550,True,,"고객님 
맛있게 드셨다니 감사합니다 
bhc후라이드도  맛있고 맛초킹 골드킹 등등 
다 맛있으니 두루 드셔보세요^^ 
감사합니다 ",2020-03-17 19:56:07,7195767.0
